Variable,Value
HydrogenProd[169],490.32215230968603
HydrogenProd[170],298.64351240332775
HydrogenProd[171],119.53538029346599
HydrogenProd[172],43.52349917645584
HydrogenProd[173],56.87777964131936
HydrogenProd[174],62.07278566113458
HydrogenProd[175],67.28386906901885
HydrogenProd[176],87.80035024455502
HydrogenProd[177],0.0
HydrogenProd[178],612.3940529242088
HydrogenProd[179],1245.775191104051
HydrogenProd[180],1643.0660840851137
HydrogenProd[181],0.0
HydrogenProd[182],0.0
HydrogenProd[183],1643.0660840851137
HydrogenProd[184],1814.5784237615487
HydrogenProd[185],171.51233967643498
HydrogenProd[186],0.0
HydrogenProd[187],0.0
HydrogenProd[188],0.0
HydrogenProd[189],0.0
HydrogenProd[190],0.0
HydrogenProd[191],0.0
HydrogenProd[192],893.937714518624
HydrogenProd[193],2537.003798603738
HydrogenProd[194],2981.254185728022
HydrogenProd[195],3286.1321681702275
HydrogenProd[196],3286.1321681702275
HydrogenProd[197],3286.1321681702275
HydrogenProd[198],3286.1321681702275
HydrogenProd[199],3286.1321681702275
HydrogenProd[200],1643.0660840851137
HydrogenProd[201],0.0
HydrogenProd[202],0.0
HydrogenProd[203],1643.0660840851137
HydrogenProd[204],3286.1321681702275
HydrogenProd[205],1643.0660840851137
HydrogenProd[206],0.0
HydrogenProd[207],0.0
HydrogenProd[208],0.0
HydrogenProd[209],0.0
HydrogenProd[210],0.0
HydrogenProd[211],0.0
HydrogenProd[212],0.0
HydrogenProd[213],0.0
HydrogenProd[214],0.0
HydrogenProd[215],90.32075649847415
HydrogenProd[216],129.90127625099285
HydrogenProd[217],538.1885559382969
HydrogenProd[218],1290.7268786338366
HydrogenProd[219],2163.90590205259
HydrogenProd[220],3046.048069319845
HydrogenProd[221],3286.1321681702275
HydrogenProd[222],1643.0660840851137
HydrogenProd[223],0.0
HydrogenProd[224],0.0
HydrogenProd[225],0.0
HydrogenProd[226],0.0
HydrogenProd[227],0.0
HydrogenProd[228],0.0
HydrogenProd[229],0.0
HydrogenProd[230],0.0
HydrogenProd[231],0.0
HydrogenProd[232],713.8678318297752
HydrogenProd[233],2356.9339159148867
HydrogenProd[234],1643.0660840851133
HydrogenProd[235],3286.1321681702275
HydrogenProd[236],3286.1321681702275
HydrogenProd[237],3286.1321681702275
HydrogenProd[238],3286.1321681702275
HydrogenProd[239],3286.1321681702275
HydrogenProd[240],3286.1321681702275
HydrogenProd[241],3286.1321681702275
HydrogenProd[242],3286.1321681702275
HydrogenProd[243],3286.1321681702275
HydrogenProd[244],3286.1321681702275
HydrogenProd[245],3286.1321681702275
HydrogenProd[246],3286.1321681702275
HydrogenProd[247],3286.1321681702275
HydrogenProd[248],3286.1321681702275
HydrogenProd[249],1643.0660840851137
HydrogenProd[250],0.0
HydrogenProd[251],1643.0660840851137
HydrogenProd[252],3286.1321681702275
HydrogenProd[253],3286.1321681702275
HydrogenProd[254],3286.1321681702275
HydrogenProd[255],3286.1321681702275
HydrogenProd[256],3286.1321681702275
HydrogenProd[257],3286.1321681702275
HydrogenProd[258],1643.0660840851137
HydrogenProd[259],0.0
HydrogenProd[260],0.0
HydrogenProd[261],1643.0660840851137
HydrogenProd[262],3286.1321681702275
HydrogenProd[263],3286.1321681702275
HydrogenProd[264],3286.1321681702275
HydrogenProd[265],3286.1321681702275
HydrogenProd[266],3286.1321681702275
HydrogenProd[267],3286.1321681702275
HydrogenProd[268],3286.1321681702275
HydrogenProd[269],3286.1321681702275
HydrogenProd[270],3286.1321681702275
HydrogenProd[271],3286.1321681702275
HydrogenProd[272],3286.1321681702275
HydrogenProd[273],3286.1321681702275
HydrogenProd[274],3286.1321681702275
HydrogenProd[275],3286.1321681702275
HydrogenProd[276],1643.0660840851137
HydrogenProd[277],1643.0660840851137
HydrogenProd[278],3286.1321681702275
HydrogenProd[279],3286.1321681702275
HydrogenProd[280],3286.1321681702275
HydrogenProd[281],3286.1321681702275
HydrogenProd[282],3286.1321681702275
HydrogenProd[283],3286.1321681702275
HydrogenProd[284],3286.1321681702275
HydrogenProd[285],3286.1321681702275
HydrogenProd[286],3286.1321681702275
HydrogenProd[287],3286.1321681702275
HydrogenProd[288],3286.1321681702275
HydrogenProd[289],2929.3825027967064
HydrogenProd[290],2843.428766832491
HydrogenProd[291],3087.174028000502
HydrogenProd[292],3180.0169247523104
HydrogenProd[293],2939.9473564315877
HydrogenProd[294],2793.8461020275076
HydrogenProd[295],3286.1321681702275
HydrogenProd[296],3286.1321681702275
HydrogenProd[297],3286.1321681702275
HydrogenProd[298],3286.1321681702275
HydrogenProd[299],3286.1321681702275
HydrogenProd[300],3286.1321681702275
HydrogenProd[301],3286.1321681702275
HydrogenProd[302],3286.1321681702275
HydrogenProd[303],3286.1321681702275
HydrogenProd[304],3286.1321681702275
HydrogenProd[305],3286.1321681702275
HydrogenProd[306],3286.1321681702275
HydrogenProd[307],3286.1321681702275
HydrogenProd[308],3286.1321681702275
HydrogenProd[309],3286.1321681702275
HydrogenProd[310],2394.7088658250073
HydrogenProd[311],1765.5805739475777
HydrogenProd[312],2214.7747579030984
HydrogenProd[313],2481.0946815935795
HydrogenProd[314],3172.522852238619
HydrogenProd[315],3286.1321681702275
HydrogenProd[316],3286.1321681702275
HydrogenProd[317],3150.117002290875
HydrogenProd[318],2674.8131401112
HydrogenProd[319],2036.8161590401742
HydrogenProd[320],393.7500749550604
HydrogenProd[321],0.0
HydrogenProd[322],0.0
HydrogenProd[323],0.0
HydrogenProd[324],0.0
HydrogenProd[325],0.0
HydrogenProd[326],1101.319169792233
HydrogenProd[327],2393.344297512647
HydrogenProd[328],750.278213427533
HydrogenProd[329],2393.344297512647
HydrogenProd[330],3286.1321681702275
HydrogenProd[331],1643.0660840851137
HydrogenProd[332],0.0
HydrogenProd[333],0.0
HydrogenProd[334],1643.0660840851137
HydrogenProd[335],3286.1321681702275
HydrogenProd[336],3286.1321681702275
HydrogenProd[337],3286.1321681702275
HydrogenProd[338],3286.1321681702275
HydrogenProd[339],3286.1321681702275
HydrogenProd[340],3286.1321681702275
HydrogenProd[341],3286.1321681702275
HydrogenProd[342],3286.1321681702275
HydrogenProd[343],2420.4087943020904
HydrogenProd[344],777.3427102169762
HydrogenProd[345],0.0
HydrogenProd[346],0.0
HydrogenProd[347],1643.0660840851137
HydrogenProd[348],1643.0660840851137
HydrogenProd[349],0.0
HydrogenProd[350],1643.0660840851137
HydrogenProd[351],3286.1321681702275
HydrogenProd[352],3286.1321681702275
HydrogenProd[353],3286.1321681702275
HydrogenProd[354],3286.1321681702275
HydrogenProd[355],3286.1321681702275
HydrogenProd[356],3286.1321681702275
HydrogenProd[357],3286.1321681702275
HydrogenProd[358],3286.1321681702275
HydrogenProd[359],3286.1321681702275
HydrogenProd[360],3286.1321681702275
HydrogenProd[361],3286.1321681702275
HydrogenProd[362],3215.539913690899
HydrogenProd[363],2889.880360311024
HydrogenProd[364],2733.933715388153
HydrogenProd[365],2674.473505288241
HydrogenProd[366],2404.5783724259027
HydrogenProd[367],2731.391044554994
HydrogenProd[368],2000.0
HydrogenProd[369],356.93391591488626
HydrogenProd[370],134.19887800676952
HydrogenProd[371],1777.2649620918833
HydrogenProd[372],1897.7429344843442
HydrogenProd[373],524.72826360102
HydrogenProd[374],372.24780465699604
HydrogenProd[375],443.43445967977937
HydrogenProd[376],716.1009323105222
HydrogenProd[377],1067.0100236528576
HydrogenProd[378],1210.8061825425361
HydrogenProd[379],1468.0865947911882
HydrogenProd[380],1826.7168517536893
HydrogenProd[381],2206.257761573513
HydrogenProd[382],2725.0630165210487
HydrogenProd[383],3123.2838416036125
HydrogenProd[384],3286.1321681702275
HydrogenProd[385],3286.1321681702275
HydrogenProd[386],3286.1321681702275
HydrogenProd[387],3286.1321681702275
HydrogenProd[388],3286.1321681702275
HydrogenProd[389],3286.1321681702275
HydrogenProd[390],3286.1321681702275
HydrogenProd[391],3059.3512956398145
HydrogenProd[392],2087.847103983973
HydrogenProd[393],444.7810198988591
HydrogenProd[394],0.0
HydrogenProd[395],1643.0660840851137
HydrogenProd[396],0.0
HydrogenProd[397],0.0
HydrogenProd[398],0.0
HydrogenProd[399],0.0
HydrogenProd[400],1643.0660840851137
HydrogenProd[401],3286.1321681702275
HydrogenProd[402],1643.0660840851137
HydrogenProd[403],0.0
HydrogenProd[404],0.0
HydrogenProd[405],0.0
HydrogenProd[406],1643.0660840851137
HydrogenProd[407],3286.1321681702275
HydrogenProd[408],3286.1321681702275
HydrogenProd[409],3235.650716491786
HydrogenProd[410],3029.9003426779814
HydrogenProd[411],2847.6209457714986
HydrogenProd[412],2495.228715379792
HydrogenProd[413],2268.1376185778186
HydrogenProd[414],1643.0660840851137
HydrogenProd[415],0.0
HydrogenProd[416],0.0
HydrogenProd[417],0.0
HydrogenProd[418],0.0
HydrogenProd[419],0.0
HydrogenProd[420],0.0
HydrogenProd[421],1643.0660840851137
HydrogenProd[422],3286.1321681702275
HydrogenProd[423],1643.0660840851137
HydrogenProd[424],0.0
HydrogenProd[425],1643.0660840851137
HydrogenProd[426],0.0
HydrogenProd[427],1499.8796296977555
HydrogenProd[428],1534.8780938505915
HydrogenProd[429],1796.4973912043813
HydrogenProd[430],2464.2013660800135
HydrogenProd[431],1643.0660840851137
HydrogenProd[432],3286.1321681702275
HydrogenProd[433],3286.1321681702275
HydrogenProd[434],3286.1321681702275
HydrogenProd[435],3286.1321681702275
HydrogenProd[436],3286.1321681702275
HydrogenProd[437],2750.67831506208
HydrogenProd[438],1873.4035770327332
HydrogenProd[439],1529.7312916516867
HydrogenProd[440],1857.393165586723
HydrogenProd[441],3286.1321681702275
HydrogenProd[442],3286.1321681702275
HydrogenProd[443],3286.1321681702275
HydrogenProd[444],1987.5369351448521
HydrogenProd[445],967.8446940428914
HydrogenProd[446],1027.08986907738
HydrogenProd[447],1873.457838217466
HydrogenProd[448],3286.1321681702275
HydrogenProd[449],1643.0660840851137
HydrogenProd[450],0.0
HydrogenProd[451],0.0
HydrogenProd[452],0.0
HydrogenProd[453],1643.0660840851137
HydrogenProd[454],3286.1321681702275
HydrogenProd[455],3286.1321681702275
HydrogenProd[456],3286.1321681702275
HydrogenProd[457],3286.1321681702275
HydrogenProd[458],3286.1321681702275
HydrogenProd[459],3286.1321681702275
HydrogenProd[460],3286.1321681702275
HydrogenProd[461],3286.1321681702275
HydrogenProd[462],3286.1321681702275
HydrogenProd[463],3286.1321681702275
HydrogenProd[464],3286.1321681702275
HydrogenProd[465],3286.1321681702275
HydrogenProd[466],3286.1321681702275
HydrogenProd[467],3286.1321681702275
HydrogenProd[468],3286.1321681702275
HydrogenProd[469],3286.1321681702275
HydrogenProd[470],3286.1321681702275
HydrogenProd[471],3286.1321681702275
HydrogenProd[472],3286.1321681702275
HydrogenProd[473],3286.1321681702275
HydrogenProd[474],1643.0660840851137
HydrogenProd[475],0.0
HydrogenProd[476],0.0
HydrogenProd[477],0.0
HydrogenProd[478],1643.0660840851137
HydrogenProd[479],3286.1321681702275
HydrogenProd[480],3286.1321681702275
HydrogenProd[481],3204.0003684043318
HydrogenProd[482],2545.213314886502
HydrogenProd[483],1961.969888558171
HydrogenProd[484],1371.3790958822797
HydrogenProd[485],911.8129869487065
HydrogenProd[486],578.7015641988213
HydrogenProd[487],0.0
HydrogenProd[488],0.0
HydrogenProd[489],0.0
HydrogenProd[490],0.0
HydrogenProd[491],0.0
HydrogenProd[492],0.0
HydrogenProd[493],0.0
HydrogenProd[494],0.0
HydrogenProd[495],0.0
HydrogenProd[496],1643.0660840851137
HydrogenProd[497],2954.1436900965687
HydrogenProd[498],2851.5960799715735
HydrogenProd[499],3142.200898340371
HydrogenProd[500],3286.1321681702275
HydrogenProd[501],1643.0660840851137
HydrogenProd[502],0.0
HydrogenProd[503],1643.0660840851137
HydrogenProd[504],3286.1321681702275
HydrogenProd[505],2698.686051720246
HydrogenProd[506],2098.8145867814897
HydrogenProd[507],1800.8644117386398
HydrogenProd[508],1741.9005909953598
HydrogenProd[509],1672.2674135947495
HydrogenProd[510],1560.0130804230594
HydrogenProd[511],0.0
HydrogenProd[512],0.0
HydrogenProd[513],0.0
HydrogenProd[514],0.0
HydrogenProd[515],0.0
HydrogenProd[516],1397.1618334601399
HydrogenProd[517],3040.2279175452536
HydrogenProd[518],3286.1321681702275
HydrogenProd[519],1643.0660840851137
HydrogenProd[520],0.0
HydrogenProd[521],0.0
HydrogenProd[522],0.0
HydrogenProd[523],0.0
HydrogenProd[524],1643.0660840851137
HydrogenProd[525],1939.4555162409602
HydrogenProd[526],1895.2909312152506
HydrogenProd[527],1708.7048039797671
HydrogenProd[528],1338.0144962919614
HydrogenProd[529],1147.0573291752019
HydrogenProd[530],1014.103358864596
HydrogenProd[531],971.2450616194978
HydrogenProd[532],1113.33098835333
HydrogenProd[533],1356.7526920864516
HydrogenProd[534],1518.6901737385567
HydrogenProd[535],1527.2384180845283
HydrogenProd[536],0.0
HydrogenProd[537],0.0
HydrogenProd[538],1643.0660840851137
HydrogenProd[539],2034.7289089001297
HydrogenProd[540],2229.588447263911
HydrogenProd[541],2655.7416796455004
HydrogenProd[542],3286.1321681702275
HydrogenProd[543],3286.1321681702275
HydrogenProd[544],3286.1321681702275
HydrogenProd[545],1643.0660840851137
HydrogenProd[546],0.0
HydrogenProd[547],0.0
HydrogenProd[548],0.0
HydrogenProd[549],1643.0660840851137
HydrogenProd[550],3286.1321681702275
HydrogenProd[551],3286.1321681702275
HydrogenProd[552],3286.1321681702275
HydrogenProd[553],3286.1321681702275
HydrogenProd[554],3286.1321681702275
HydrogenProd[555],3286.1321681702275
HydrogenProd[556],3286.1321681702275
HydrogenProd[557],3286.1321681702275
HydrogenProd[558],3179.773754257765
HydrogenProd[559],1643.0660840851137
HydrogenProd[560],0.0
HydrogenProd[561],0.0
HydrogenProd[562],0.0
HydrogenProd[563],0.0
HydrogenProd[564],0.0
HydrogenProd[565],0.0
HydrogenProd[566],1643.0660840851137
HydrogenProd[567],2758.5381481543423
HydrogenProd[568],1643.0660840851137
HydrogenProd[569],0.0
HydrogenProd[570],0.0
HydrogenProd[571],0.0
HydrogenProd[572],0.0
HydrogenProd[573],0.0
HydrogenProd[574],0.0
HydrogenProd[575],1643.0660840851137
HydrogenProd[576],2509.248197776013
HydrogenProd[577],2500.5262147485473
HydrogenProd[578],2510.9323041762473
HydrogenProd[579],2404.333192257849
HydrogenProd[580],2273.6843174616447
HydrogenProd[581],2110.71788297312
HydrogenProd[582],1643.0660840851137
HydrogenProd[583],0.0
HydrogenProd[584],0.0
HydrogenProd[585],0.0
HydrogenProd[586],1643.0660840851137
HydrogenProd[587],2264.8308360102005
HydrogenProd[588],2332.69413619832
HydrogenProd[589],2262.2995170352415
HydrogenProd[590],1765.6750286024833
HydrogenProd[591],122.60894451736954
HydrogenProd[592],0.0
HydrogenProd[593],0.0
HydrogenProd[594],0.0
HydrogenProd[595],0.0
HydrogenProd[596],686.6680275322942
HydrogenProd[597],2329.734111617408
HydrogenProd[598],2464.605310455249
HydrogenProd[599],2407.2673155804528
HydrogenProd[600],2504.822896710004
HydrogenProd[601],2543.052915864722
HydrogenProd[602],2514.1417527695335
HydrogenProd[603],2384.626333832198
HydrogenProd[604],2164.195295037833
HydrogenProd[605],2182.3969080055185
HydrogenProd[606],2308.905855373939
HydrogenProd[607],2487.41232650809
HydrogenProd[608],2891.6167493917487
HydrogenProd[609],3087.0281382718117
HydrogenProd[610],3201.8983561807618
HydrogenProd[611],3272.036215124786
HydrogenProd[612],3267.0301821328544
HydrogenProd[613],3286.1321681702275
HydrogenProd[614],3286.1321681702275
HydrogenProd[615],3286.1321681702275
HydrogenProd[616],3286.1321681702275
HydrogenProd[617],3286.1321681702275
HydrogenProd[618],1643.0660840851137
HydrogenProd[619],1268.8563752685927
HydrogenProd[620],2911.9224593537065
HydrogenProd[621],2592.0567946992182
HydrogenProd[622],2340.9742155511894
HydrogenProd[623],2211.884847397684
HydrogenProd[624],2238.364305547427
HydrogenProd[625],2189.5694327578285
HydrogenProd[626],2123.69635449187
HydrogenProd[627],2122.1669929518002
HydrogenProd[628],2143.781031537143
HydrogenProd[629],2028.6588942686346
HydrogenProd[630],1809.6728107269769
HydrogenProd[631],2313.654616086284
HydrogenProd[632],3286.1321681702275
HydrogenProd[633],3286.1321681702275
HydrogenProd[634],3286.1321681702275
HydrogenProd[635],3286.1321681702275
HydrogenProd[636],2862.576046946198
HydrogenProd[637],1313.050668023912
HydrogenProd[638],900.4864670540532
HydrogenProd[639],898.4104743196357
HydrogenProd[640],924.4357462564276
HydrogenProd[641],1014.0189525772336
HydrogenProd[642],1206.6622357677359
HydrogenProd[643],1498.2095910120815
HydrogenProd[644],1850.6500535679947
HydrogenProd[645],2242.5424167718747
HydrogenProd[646],2519.4653778939014
HydrogenProd[647],2591.807595184148
HydrogenProd[648],2758.33517112997
HydrogenProd[649],2929.0026745035743
HydrogenProd[650],3114.423191104051
HydrogenProd[651],3286.1321681702275
HydrogenProd[652],3286.1321681702275
HydrogenProd[653],3286.1321681702275
HydrogenProd[654],3286.1321681702275
HydrogenProd[655],2801.8168733372413
HydrogenProd[656],1158.750789252127
HydrogenProd[657],1643.0660840851137
HydrogenProd[658],3286.1321681702275
HydrogenProd[659],3286.1321681702275
HydrogenProd[660],3286.1321681702275
HydrogenProd[661],3286.1321681702275
HydrogenProd[662],3286.1321681702275
HydrogenProd[663],3286.1321681702275
HydrogenProd[664],3286.1321681702275
HydrogenProd[665],1643.0660840851137
HydrogenProd[666],0.0
HydrogenProd[667],0.0
HydrogenProd[668],1643.0660840851137
HydrogenProd[669],3286.1321681702275
HydrogenProd[670],3040.89727611722
HydrogenProd[671],2650.5342744534096
HydrogenProd[672],2867.7217002048415
HydrogenProd[673],2110.8404730571465
HydrogenProd[674],1923.6876178922291
HydrogenProd[675],2384.871514000251
HydrogenProd[676],2777.071357250951
HydrogenProd[677],3205.2443563061747
HydrogenProd[678],3136.469309493751
HydrogenProd[679],2919.1857317670674
HydrogenProd[680],3171.750231938465
HydrogenProd[681],1643.0660840851137
HydrogenProd[682],3286.1321681702275
HydrogenProd[683],3174.9698018226673
HydrogenProd[684],2571.72799030977
HydrogenProd[685],1852.3865566740524
HydrogenProd[686],1500.2072064796623
HydrogenProd[687],1116.6529786630997
HydrogenProd[688],924.6266652397476
HydrogenProd[689],948.5538380335273
HydrogenProd[690],0.0
HydrogenProd[691],0.0
HydrogenProd[692],0.0
HydrogenProd[693],0.0
HydrogenProd[694],1643.0660840851137
HydrogenProd[695],3269.4212701308484
HydrogenProd[696],3286.1321681702275
HydrogenProd[697],3286.1321681702275
HydrogenProd[698],3286.1321681702275
HydrogenProd[699],3286.1321681702275
HydrogenProd[700],3286.1321681702275
HydrogenProd[701],3286.1321681702275
HydrogenProd[702],3286.1321681702275
HydrogenProd[703],3286.1321681702275
HydrogenProd[704],1643.0660840851137
HydrogenProd[705],0.0
HydrogenProd[706],0.0
HydrogenProd[707],1643.0660840851137
HydrogenProd[708],0.0
HydrogenProd[709],0.0
HydrogenProd[710],0.0
HydrogenProd[711],0.0
HydrogenProd[712],0.0
HydrogenProd[713],0.0
HydrogenProd[714],0.0
HydrogenProd[715],0.0
HydrogenProd[716],0.0
HydrogenProd[717],36.05555241837716
HydrogenProd[718],94.25368755486812
HydrogenProd[719],191.39326626813263
HydrogenProd[720],225.74260587768075
HydrogenProd[721],204.52045362652063
HydrogenProd[722],223.1440980310188
HydrogenProd[723],278.29355845491415
HydrogenProd[724],381.26922903724767
HydrogenProd[725],554.8105655281971
HydrogenProd[726],881.9492386104262
HydrogenProd[727],1818.2087749257976
HydrogenProd[728],3025.7530448977886
HydrogenProd[729],1643.0660840851137
HydrogenProd[730],3286.1321681702275
HydrogenProd[731],3286.1321681702275
HydrogenProd[732],1643.0660840851137
HydrogenProd[733],0.0
HydrogenProd[734],0.0
HydrogenProd[735],1132.3826932151667
HydrogenProd[736],1318.5186535847165
HydrogenProd[737],1589.8848674553742
HydrogenProd[738],1908.5105635550356
HydrogenProd[739],265.44447946992204
HydrogenProd[740],0.0
HydrogenProd[741],1272.9251906943693
HydrogenProd[742],1098.4172012457677
HydrogenProd[743],1274.8524675891479
HydrogenProd[744],1588.3133027716233
HydrogenProd[745],2080.697380101167
HydrogenProd[746],2741.1524626311616
HydrogenProd[747],2818.4505347936965
HydrogenProd[748],2668.2796915346353
HydrogenProd[749],2598.8153267087496
HydrogenProd[750],2529.5459002132025
HydrogenProd[751],2729.841724225576
HydrogenProd[752],3062.916496166549
HydrogenProd[753],3286.1321681702275
HydrogenProd[754],3286.1321681702275
HydrogenProd[755],3286.1321681702275
HydrogenProd[756],1643.0660840851137
HydrogenProd[757],0.0
HydrogenProd[758],1643.0660840851137
HydrogenProd[759],3286.1321681702275
HydrogenProd[760],3053.5074746038963
HydrogenProd[761],1643.0660840851137
HydrogenProd[762],0.0
HydrogenProd[763],0.0
HydrogenProd[764],0.0
HydrogenProd[765],0.0
HydrogenProd[766],1643.0660840851137
HydrogenProd[767],3286.1321681702275
HydrogenProd[768],3286.1321681702275
HydrogenProd[769],3286.1321681702275
HydrogenProd[770],3286.1321681702275
HydrogenProd[771],3286.1321681702275
HydrogenProd[772],3286.1321681702275
HydrogenProd[773],3286.1321681702275
HydrogenProd[774],3286.1321681702275
HydrogenProd[775],3286.1321681702275
HydrogenProd[776],3286.1321681702275
HydrogenProd[777],3286.1321681702275
HydrogenProd[778],3286.1321681702275
HydrogenProd[779],1643.0660840851137
HydrogenProd[780],0.0
HydrogenProd[781],0.0
